url,label,LEN,SPECIAL_CHARACTER_COUNT,HAVING_IP_ADDR,HAS_AT,SHORTENING_USED,HTTPS_TOKEN
legacy.com/obituaries/twincities/obituary.aspx?n=leonard-c-demers&pid=120783999,good,79,11,0,0,0,0
msonlinelive.com/,bad,17,2,0,0,0,0
racai.ro/~radu/publications.html,good,32,5,0,0,0,0
61-56-136-129-adsl-tai.static.so-net.net.tw/CFIDE/sd.html,bad,57,13,0,0,0,0
facebook.com/drgcohen,good,21,2,0,0,0,0
vinylrevinyl.com/record-shop/jazz-vinyl/ben-webster/,good,52,8,0,0,0,0
cokemachine.zunior.com/,good,23,3,0,0,0,0
ph.news.yahoo.com/pnoy-dating-iza-calzado-071605307.html,good,56,9,0,0,0,0
juggle.com/mcgill-university,good,28,3,0,0,0,0
naccho.org/,good,11,2,0,0,0,0
memiepi.com/rss/feed/stream,bad,27,4,0,0,0,0
youtube.com/watch?v=lT9YpF7woP4,good,31,4,0,0,0,0
ca.ratemyteachers.com/college-ahuntsic/37793-s/4,good,48,7,0,0,0,0
sonomachocolatiers.com/,good,23,2,0,0,0,0
slideshare.net/sprocketeer/edward-tufte-and-information-design-for-the-web,good,74,10,0,0,0,0
cid.oxfordjournals.org/content/47/10/1328.full,good,46,7,0,0,0,0
torrlib.com/data/2009.08.19_ARASHI___All_the_BEST!_1999_2009_(320)-bee1f7bce8.html,good,82,10,0,0,0,0
royalgateenergy.com/wp-admin/js/images/httpdocs/fde52dd4d0773de2a6d13b73c807b574,bad,80,7,0,0,0,0
sendsdoc.cabinalian.net/work.htm,bad,32,4,0,0,0,0
titlerings.com/stanley-cup-rings/,good,33,5,0,0,0,0
obituaries.kjonline.com/obituaries/mainetoday-kennebecjournal/obituary.aspx?n=wayne-arthur-nelson&pid=146304467,good,111,13,0,0,0,0
alternet.org/envirohealth/36980,good,31,3,0,0,0,0
foxandhoundsdaily.com/2011/02/8622-enterprise-zones-boost-california-economy/,good,77,10,0,0,0,0
youtube.com/watch?v=oQdDYTBEt64,good,31,4,0,0,0,0
youtube.com/watch?v=OGt53KXZf60,good,31,4,0,0,0,0
linkedin.com/in/rodgilbert,good,26,3,0,0,0,0
hmsnational.com/Homeowners.6.lasso,good,34,4,0,0,0,0
wildharvestorganic.com/,good,23,2,0,0,0,0
clarke.ch.cam.ac.uk/,good,20,5,0,0,0,0
en.wikipedia.org/wiki/Frailty,good,29,4,0,0,0,0
shemalejapan.org/,good,17,2,0,0,0,0
opensubtitles.org/en/search/imdbid-0835249/sublanguageid-all/redir-off,good,70,9,0,0,0,0
redtietransportation.com/,good,25,2,0,0,0,0
freeweb.siol.net/trozman9/Bohinj-000.html,good,41,6,0,0,0,0
onlineworldofwrestling.com/profiles/l/lufisto.html,good,50,5,0,0,0,0
zenithkiteschool.com/yah/lunch/cameo.php?login&amp;continue=to&amp;inbox=Xclusiv-3D|,bad,84,14,0,0,0,0
flwebster.com/,good,14,2,0,0,0,0
fra1.ib.adnxs.com/if?enc=m5mZmZmZuT80MzMzMzOzP7gehetRuK4_NDMzMzMzsz-amZmZmZm5P8-tJi9yCFskQlDKiUiAFSg_ZWpTAAAAACrdEwAdAgAAawYAAAIAAADJReYAQn8CAAAAAQBVU0QAVVNEANgCWgAZQwAAFcwAAgUAAQIAAIYA-CHyCgAAAAA.&cnd=%21AiX76gjrkOsBEMmLmQcYACDC_gkwADgAQABI6wxQqrpPWABgigJoAHAAeACAAQCIAQCQAQGYAQGgAQGoAQOwAQC5AZqZmZmZmbk_wQGamZmZmZm5P8kBcZQfdDjK_z_ZAQAAAAAAAPA_4AEA9QEAAIA-&ccd=%21dQZDPQjrkOsBEMmLmQcYwv4JIAA.&udj=uf%28%27a%27%2C+129071%2C+1399481663%29%3Buf%28%27c%27%2C+3852395%2C+1399481663%29%3Buf%28%27r%27%2C+15091145%2C+1399481663%29%3B&vpid=45&apid=103302&referrer=http%3A%2F%2Ftr.adsplats.com%2Ftra%2F6286939%2Findex.html%3Fsize%3D728x90&ct=0&dlo=1,bad,641,68,0,0,0,0
es.goldenmap.com/Joel_Reyes,good,27,3,0,0,0,0
fanbase.com/Toronto-FC-2010,good,27,4,0,0,0,0
ant.co.id/.https/www/outlook.office365.com/MBI_SSL/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=YWNjb3VudGluZ0BiZXN0LWNoZW0uY28udWsN,bad,156,20,0,0,1,0
in.allpages.com/fort-wayne/transportation/passenger-ground-transportation/,good,74,9,0,0,0,0
youtube.com/watch?v=3EvQqDOzmv8,good,31,4,0,0,0,0
chacha.com/question/what-is-a-gyroscope,good,39,6,0,0,0,0
facebook.com/pages/Walt-Disney-Motion-Pictures-Group/108124839215064,good,68,8,0,0,0,0
legalnews.com/oakland/774477/,good,29,4,0,0,0,0
ticketluck.com/venues/Myer-Horowitz-Theatre/index.php,good,53,7,0,0,0,0
kf25zx.com/images/,bad,18,3,0,0,1,0
rivals.yahoo.com/ncaa/basketball/players/73105,good,46,6,0,0,0,0
amazon.com/Karavans-1-Jennifer-Roberson/dp/0756404096,good,53,7,0,0,0,0
seiu1877.org/,good,13,2,0,0,0,0
jagritisocial.com/l/Adobi/form/confirm.htm,bad,42,6,0,0,0,0
dreamfamousquotes.info/category/gladys-taber/,good,45,5,0,0,0,0
startribune.com/sports/blogs/124527464.html,good,43,5,0,0,0,0
ticketsinventory.com/concert/big-bad-voodoo-daddy-tickets/,good,58,8,0,0,0,0
tamilnet.com/art.html?catid=79&artid=32821,good,42,7,0,0,1,0
one.fdfjkhfsadv.biz/hmi970ckti\nfergumi.michaelferguson.co.uk/pvthg2.html,bad,73,9,0,0,0,0
obit-obits.com/d20110213zp31,good,28,3,0,0,0,0
insidethecup.com/2009/05/29/stefanie-schaeffer.aspx,good,51,7,0,0,0,0
scsolutions.com/public/service/structural.html,good,46,5,0,0,0,0
youtube.com/watch?v=ZJqlFHCVhFU,good,31,4,0,0,0,0
bleacherreport.com/articles/398774-toronto-maple-leafs-new-look-jerseys-for-2010-11-nhl-season,good,94,14,0,0,1,0
sogoodmusic.blogspot.com/2008/09/ren-angela-wall-to-wall-funk.html,good,66,11,0,0,1,0
lugz.com/,good,9,2,0,0,0,0
everbelen.be/includes/plugins/cp.php?m=login,bad,44,7,0,0,0,0
askart.com/askart/artist.aspx?artist=30050,good,42,6,0,0,1,0
lakelandhart.com/,good,17,2,0,0,1,0
123people.com/s/shawn+teres+anderson,good,36,5,0,0,0,0
record-labels-companies-guide.com/links-general.html,good,52,7,0,0,0,0
sfweekly.com/2008-02-27/music/rick-rubin-digs-howlin-rain-s-distorted-view-of-the-70s/,good,86,17,0,0,0,0
lightinthebox.com/Chiffon-Elastic-Silk-like-Satin-Column-Floor-length-Evening-Dress-inspired-by-Kate-Beckinsale-at-Cannes-Film-Festival--FSF0815-_p112460.html,good,158,23,0,0,1,0
the-ozone.net/football/2010/summer/janowicz.htm,good,47,7,0,0,0,0
encyclopedia.com/topic/Francisco_Pacheco.aspx,good,45,4,0,0,0,0
experiencefestival.com/eric_berne_-_transactional_analysis,good,58,3,0,0,0,0
metrolyrics.com/sweet-love-lyrics-anita-baker.html,good,50,7,0,0,0,0
montreal.about.com/od/montrealbymonth/a/music_october.htm,good,57,7,0,0,1,0
musicstack.com/album/rod+mckuen/rod+mckuen,good,42,6,0,0,0,0
nb.wsd.wednet.edu/lmc/pathfinders/ants_pathfinder.htm,good,53,7,0,0,0,0
ontheradio.net/ksqq,good,19,2,0,0,0,0
12starz.com/,good,12,2,0,0,0,0
imdb.com/title/tt0096725/,good,25,4,0,0,0,0
google.com-update.session8738974983749734879ad9awd0dasd34wdawdaad.cafeask.com/googledoc89434993458348509login/,bad,110,7,0,0,0,0
vzzekdzpvwoosbv0d.com/index.php,bad,31,3,0,0,0,0
amazon.com/dabla-Year-Devil-Jarom%C3%ADr-Nohavica/dp/B003967DM0,good,63,10,0,0,0,0
123people.com/c/paul+pouliot,good,28,4,0,0,0,0
oshpd.ca.gov/HPEF/,good,18,4,0,0,0,0
classmates.com/directory/school/Emmett%20High%20School?org=5834,good,63,8,0,0,0,0
sejarchive.org/confer/port/speakers.htm,good,39,5,0,0,0,0
manta.com/ic/mt6fjmz/ca/societe-de-transport-de-montreal,good,56,9,0,0,0,0
financialpost.com/opinion/columnists/story.html?id=d5646715-5663-4937-bd2f-2bf5160a7b2f,good,87,11,0,0,1,0
slimxxxtubeqfo.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad,56,9,0,0,0,0
mlbtraderumors.com/kansas_city_royals/index.html,good,48,4,0,0,0,0
blastomatic.24ex.com/,good,21,3,0,0,1,0
newschool.edu/nssr/het/schools/postk.htm,good,40,6,0,0,0,0
en.wikipedia.org/wiki/Charles_W._Fulton,good,39,5,0,0,0,0
coachbagword.com/value-spree-c-106,bad,34,5,0,0,0,0
tvguide.com/celebrities/marla-pennington/164733,good,47,5,0,0,0,0
twitter.com/ceomgmt,good,19,2,0,0,0,0
tv-eh.com/2011/02/21/tonight-spliced-marathon-on-teletoon/,good,58,11,0,0,0,0
weblogs.sun-sentinel.com/features/arts/offthepage/blog/2009/05/,good,63,10,0,0,0,0
facebook.com/pages/Headscan/106072202757677,good,43,4,0,0,0,0
waw.unitys3d.com/,bad,17,3,0,0,0,0
en.wikipedia.org/wiki/Heritage_Foods,good,36,4,0,0,0,0
facebook.com/pages/The-Front-Page-Bar-Ballymena/175011847058,good,60,8,0,0,0,0
derickagyei.com/phpinfo/webadmin/webadmin/verification.html,bad,59,6,0,0,0,0
ndawn.ndsu.nodak.edu/,good,21,4,0,0,0,0
lewedwardsgroup.com/about/index.html,good,36,4,0,0,0,0
finifter.com/quantum-leap/information/roadmap.html,good,50,6,0,0,0,0
kansascity.com/sports/mu/,good,25,4,0,0,0,0
www . bannered . 4dq . com / monitor / images / Smartzh131225 . gif,bad,67,21,0,0,0,0
answers.com/topic/chass,good,23,3,0,0,0,0
answers.com/topic/roger-nichols-recording-engineer,good,50,6,0,0,0,0
tunertools.com/proddetail.asp?prod=EDGE%2D15001,good,47,6,0,0,0,0
sparkplugs.com/,good,15,2,0,0,0,0
encyclopedia.com/topic/Fort_Wayne.aspx,good,38,4,0,0,0,0
absoluteastronomy.com/topics/Music_of_Martinique,good,48,3,0,0,0,0
en.wikipedia.org/wiki/Pierre_Cadieux,good,36,4,0,0,0,0
winnipegfreepress.com/sports/breakingnews/chicago-blackhawks-add-some-grit-to-the-roster-for-2011-12-season-130648958.html,good,122,17,0,0,0,0
indiatube.apnicommunity.com/jean-pierre+ferland/,good,48,6,0,0,0,0
stockhouse.com/News/USReleasesDetail.aspx?n=8350750,good,51,6,0,0,0,0
adidasoriginal.ro/includes/js/feels/app/applestore/N5CB1b/,bad,58,8,0,0,0,0
newsinfo.iu.edu/news/page/normal/19955.html,good,43,7,0,0,0,0
bcplacestadium.com/,good,19,2,0,0,0,0
everyculture.com/North-America/European-Canadians-Bibliography.html,good,67,7,0,0,0,0
myhotmailsignin.com/hotmail-sign-up/,bad,36,5,0,0,0,0
yellowpages.com/kansas-city-mo/mip/pinnacle-career-institute-3490014,good,68,9,0,0,0,0
newonlinetv.net/,good,16,2,0,0,0,0
unicorns40.co.uk/,good,17,3,0,0,0,0
straight.com/article-545811/vancouver/georgia-straight-and-battery-opera-present-david-mcintoshs-mhotel,good,103,13,0,0,1,0
for-life.se/script/data,bad,23,4,0,0,0,0
youtube.com/watch?v=RN_GvY_qqqw,good,31,4,0,0,0,0
vienneau.org/familyhistory/vienneau/index.htm,good,45,5,0,0,0,0
abcfamilyauditions.com/,good,23,2,0,0,0,0
powergrid360.com/,good,17,2,0,0,0,0
mercedesmcnab.celebscentral.net/,good,32,3,0,0,0,0
ip-50-63-49-88.ip.secureserver.net/scraper/jump.html,bad,52,10,0,0,0,0
pittsburgh.about.com/cs/frisbee/,good,32,5,0,0,1,0
lesleychesterman.com/article_view.php?art_id=419&cid=1,good,54,7,0,0,0,0
facebook.com/dominic.huelss,good,27,3,0,0,0,0
lsh91.org/class_index.cfm,good,25,3,0,0,0,0
185.78.64.121/,bad,14,4,1,0,0,0
hockeyfights.com/players/835,good,28,3,0,0,0,0
biographi.ca/009004-119.01-e.php?&id_nbr=5951&interval=25&,good,58,12,0,0,0,0
amazon.com/Lilies-VHS-Ian-D-Clark/dp/B000005IEV,good,47,8,0,0,0,0
answers.com/topic/gene-gauntier,good,31,4,0,0,0,0
kranskotaren.se/wordpress/wp-includes/js/crop/document,bad,54,7,0,0,0,0
songlyrics.com/tony-toni-tone-lyrics/,good,37,6,0,0,0,0
oocities.org/tweezer125/pagead.html,good,35,4,0,0,0,0
jurist.law.utoronto.ca/ref_desk.htm,good,35,5,0,0,0,0
bradycompanies.com/,good,19,2,0,0,0,0
radiofreechurch.com/home,good,24,2,0,0,0,0
mlb.mlb.com/mlb/minorleagues/prospects/y2009/profile.jsp?t=p_top&pid=502249,good,75,12,0,0,0,0
awinninghabit.com/2011/07/18/montreal-canadiens-off-season-deals-what-should-they-do-next/,good,90,15,0,0,1,0
en.wikinews.org/wiki/2007_FIFA_U-17_World_Cup:_Ghana_beat_Peru_in_Quarter_finals,good,80,6,0,0,0,0
everything.explained.at/contents/list_RAY.htm,good,45,5,0,0,0,0
smallworldrestaurant.com/wp-content/themes/harmony-2-0/updates.php,bad,66,9,0,0,1,0
stabilewinn.com/n6psv,bad,21,2,0,0,0,0
youtube.com/watch?v=I-FhN4V1s6w,good,31,5,0,0,0,0
46.148.26.39/module/272a5ad4a1b97a2ac874d6d3e5fff01d,bad,52,5,1,0,0,0
disneydreaming.com/category/kelly-blatz/,good,40,5,0,0,0,0
joplinglobe.com/local/x1996922315/Thomas-Hart-Benton-studio-home-is-Missouri-s-smallest-state-park/print,good,104,15,0,0,0,0
pareshpatil.com/wp-includes/js/loginphpsitedomainsns-webmail.php,bad,64,7,0,0,0,0
mediagallery.usatoday.com/Brandon+Lloyd,good,39,4,0,0,0,0
thalassemia.com/,good,16,2,0,0,0,0
photo.net/photodb/photo?photo_id=9497152,good,40,5,0,0,0,0
dublinpubscene.com/thepubs/breakfortheborder.html,good,49,4,0,0,0,0
autopartsdeal.com/,good,18,2,0,0,0,0
am-lul.blogspot.com/,good,20,4,0,0,1,0
mtl.ivao.aero/,good,14,3,0,0,0,0
entrepreneur.com/colleges/school/1062385.html,good,45,5,0,0,0,0
uulyrics.com/music/france-joli/song-gonna-get-over-you/,good,55,10,0,0,0,0
reelz.com/movie-news/11829/red-band-trailer-for-the-thing-prequel-reveals-more-creature/,good,88,15,0,0,0,0
ljpsdcw.pw/checkupdate,bad,22,2,0,0,0,0
hehehena.info/yah/index.html,bad,28,4,0,0,0,0
article.wn.com/view/2010/08/06/Atna_Resources_Announces_Resignation_of_Director/,good,80,8,0,0,0,0
yamato-touch.com/directbuy.php?language=en,good,42,6,0,0,0,0
cv.duba.net/cv?uuid=dbc493c1687e5d8b927f01f9f04e3b18&tc=1031224687&p=DgService.exe&c=0,bad,86,12,0,0,0,0
fanpop.com/spots/brokeback-mountain,good,35,4,0,0,0,0
alslib.dk/umbraco/images/www/link1.html,bad,39,6,0,0,0,0
en.wikipedia.org/wiki/Chris_Jenkins_(actor),good,43,6,0,0,0,0
wisdems.org/news/press/view/2011-08-scott-walker-handpuppet-jeff-fitzgerald-seeks-promot,good,88,13,0,0,0,0
aufrechnendemtalmachtig.pinnacleperformingartscenter.com/guwabhe9pv.php\nfgasuleja.com/,bad,87,7,0,0,0,0
wwhl.cn/alexa_ranking/10-11-2010/,good,33,6,0,0,0,0
facebook.com/pages/Artfox/118589140341,good,38,4,0,0,0,0
peeepl.com/people/allan-blythe/,good,31,5,0,0,0,0
lancemc46.topcities.com/prebble/5930p.html,good,42,5,0,0,0,0
en.wikipedia.org/wiki/Cairine_Wilson_Secondary_School,good,53,4,0,0,0,0
letrs.indiana.edu/cgi/t/text/text-idx?c=wright2;cc=wright2;view=text;rgn=main;idno=wright2-0024,good,95,18,0,0,0,0
ci.camden.nj.us/economic/urban.html,good,35,6,0,0,0,0
trulia.com/property/3062307933-950-E-Rue-De-La-Banque-207-Creve-Coeur-MO-63141,good,78,14,0,0,0,0
busederin.net/Mitchell/dropboxx/dropbox/dropbox/spacebox/,bad,57,7,0,0,0,0
ihigh.com/bathwildcats/,good,23,3,0,0,0,0
chauffeurcenter.net/en-US/go-0/Warren/AA/Baseball,good,49,8,0,0,0,0
northjersey.com/news/Ridgewood_man_accused_of_setting_fire_to_his_own_home.html,good,79,4,0,0,0,0
nymag.com/daily/entertainment/2011/09/steinweiss.html,good,53,7,0,0,0,0
seaoftranquility.org/reviews.php?op=showcontent&id=3196,good,55,7,0,0,0,0
dailytrojan.com/2011/02/22/young-galaxy-matures-with-new-album/,good,63,11,0,0,0,0
paypal.konten-100x190-verifizierungs.com/853486/germany/gast/9042836223356/angabe/account/anmelden.php,bad,102,12,0,0,0,0
en.wikipedia.org/wiki/Kinsman,good,29,4,0,0,0,0
classcreator.com/Jacksonville-FL-Bishop-Kenny-1970/class_classmates_missing.cfm,good,79,8,0,0,0,0
askart.com/AskART/L/charles_long/charles_long.aspx,good,50,6,0,0,1,0
youtube.com/watch?v=QtU9PBuHjKA,good,31,4,0,0,0,0
servinghistory.com/topics/TV2_Virgin_Islands,good,44,3,0,0,0,0
barrystickets.com/san-francisco/billgraham-civicauditorium/,good,59,6,0,0,0,0
91.239.25.67:6892,bad,17,4,0,0,0,0
womenstown.org/wells/wells,bad,26,3,0,0,0,0
ryerson.ca/library/donors/monkreception.html,good,44,5,0,0,0,0
hofstra.edu/Academics/Colleges/SOC/WRHU/wrhu_alumni.html,good,56,7,0,0,0,0
last.fm/music/Erik,good,18,3,0,0,0,0
104311.foodpages.ca/,good,20,3,0,0,0,0
linkedin.com/pub/marla-pennington/13/1a7/b86,good,44,7,0,0,0,0
forum.letssingit.com/topic/130838/gwen-stefani-cool/1,good,53,8,0,0,1,0
loveforlife.com.au/content/08/11/29/solutions-commerce-winston-shrout-website-accepted-value-strawman-utilizing-birth-c,good,119,17,0,0,0,0
pipl.com/directory/name/Burgos/Kevin,good,36,5,0,0,0,0
world-time-zones.org/zones/central-daylight-time.htm,good,52,8,0,0,0,0
allsportcentral.com/results/results.cfm?EventID=22779,good,53,6,0,0,0,0
crown.edu/,good,10,2,0,0,0,0
en-gb.facebook.com/justine.brault,good,33,5,0,0,0,0
yelp.com/biz/savoy-grill-kansas-city,good,36,6,0,0,0,0
theonlineinvestor.com/dividends/diversified_electronics/,good,56,4,0,0,0,0
mbgrg.org/newsletters/news7text.htm,good,35,4,0,0,0,0
articles.moneycentral.msn.com/Banking/BetterBanking/DeclineMyDebitCardPlease.aspx,good,81,7,0,0,0,0
cimetierenddn.org/en/research/famous.aspx,good,41,5,0,0,0,0
imdb.com/name/nm0690769/,good,24,4,0,0,0,0
hydrogen-yorkshire.co.uk/,good,25,4,0,0,0,0
flickr.com/photos/truusbobjantoo/4813656668/,good,44,5,0,0,0,0
bobcareyphoto.com/gwutoday/wordpress/domain2/webmail/?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fid=4&amp;fav.1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;email&amp;.rand=13InboxLight.aspx?n=1774256418,bad,267,45,0,0,0,0
mnm7840mm.max.st/,bad,17,3,0,0,0,0
texasdiabetes.com/,good,18,2,0,0,0,0
metrolyrics.com/emeline-michel-lyrics.html,good,42,5,0,0,0,0
evri.com/organization/carolina-cougars-0x61395,good,46,5,0,0,0,0
themanyfacesofxavierdolan.tumblr.com/,good,37,3,0,0,0,0
mst3kinfo.com/rolodex/Boardman.html,good,35,4,0,0,0,0
juniorhockey.com/news/news_detail.php?news_id=74285,good,51,6,0,0,0,0
tickethq.com/,good,13,2,0,0,0,0
fbcity.com/hot-video-cat/theofania-papathoma-playboy-18811.html,good,63,9,0,0,0,0
notable-inc.com/,good,16,3,0,0,0,0
online.wsj.com/article/SB10001424052748703315404575250620530084084.html,good,71,5,0,0,0,0
themoderatevoice.com/48820/why-were-going-to-bail-out-the-banks-again/,good,70,12,0,0,0,0
parolesmania.com/paroles_avantasia_5558.html,good,44,3,0,0,0,0
archiver.rootsweb.ancestry.com/th/read/HARGIS/2000-11/0974674622,good,64,9,0,0,0,0
answers.yahoo.com/question/index?qid=20080301104029AAldHHX,good,58,6,0,0,0,0
1973toppsphotography.blogspot.com/p/set-checklist.html,good,54,6,0,0,1,0
rudemm.blogspot.com/,good,20,3,0,0,1,0
hollywoodreporter.com/news/french-film-academy-honors-32-72607,good,62,8,0,0,0,0
bestsurfinglessons.com/wp-includes/theme-compat/73.exe,bad,54,7,0,0,0,0
plaxo.com/directory/L/5/9/index.html,good,36,7,0,0,0,0
sturgeon-mo.org/locate.html,good,27,4,0,0,0,0
nytimes.com/1982/10/24/movies/some-soviet-films-belie-the-old-political-stereotype.html,good,87,14,0,0,0,0
en.wikipedia.org/wiki/Category:Silent_films_by_director,good,55,5,0,0,0,0
potbnb.com/authorize/doc/alibaba/alibaba/alibaba/index.php,bad,58,8,0,0,0,0
aquincyjones.com/,good,17,2,0,0,0,0
editoralafonte.com.br/javascripts/admin-javascripts/cache/d600474b1b8e50d3633c91c0cf1efc454b79c9624a43fd7de441ee71745726ab/erwet456trgtefdgdfgfdg,bad,145,8,0,0,0,0
tripadvisor.com/Hotel_Review-g155032-d611181-Reviews-All_Suite_VIP_Saint_Jacques-Montreal_Quebec.html,good,101,8,0,0,0,0
euthayan.com/newindex.php,good,25,3,0,0,0,0
sunxiancheng.com/images/?http://us.battle.net/login/en/?ref=http://ljuytakus.battle.net/d3/en/index,bad,99,22,0,0,0,0
annebabin.com/elizaeuphrosynemartin.html,good,40,3,0,0,0,0
en-gb.facebook.com/carl2810,good,27,4,0,0,0,0
answers.com/topic/corny-casanovas-1,good,35,5,0,0,0,0
xlarkvixnlelbsvxl.xyz/apache_handler.php,bad,40,3,0,0,0,0
screenrant.com/wes-anderson-moonrise-kingdom-synopsis-benm-113542/,good,66,9,0,0,1,0
thesuitedelight.com/,good,20,2,0,0,1,0
ebay.com/sch/i.html?_nkw=dumont,good,31,6,0,0,0,0
hgmedical.ro/sneensn/sneensn/sneensn/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,bad,97,10,0,0,0,0
articles.cnn.com/keyword/football-association,good,45,5,0,0,0,0
mylife.com/johanneroberge,good,25,2,0,0,0,0
tripatlas.com/store/106890,good,26,3,0,0,0,0
yelp.com/search?find_desc=niman+ranch+beef&find_loc=San+Francisco%2C+CA,good,71,11,0,0,0,0
archdaily.com/category/retail/page/4/,good,37,6,0,0,0,0
umassathletics.com/sports/m-hockey/stats/2009-2010/histcarr.html,good,64,9,0,0,0,0
dcjobs.com/jobs.asp?pagemode=11&cid=A7DWX5QNLNU68JGW4JV5PGV34AW2BPB8,good,68,7,0,0,0,0
imdb.com/name/nm0405103/mediaindex,good,34,4,0,0,0,0
bizrate.com/cups-saucers/duchess-fine-china-bavaria/,good,52,8,0,0,0,0
familia.rootsweb.ancestry.com/,good,30,4,0,0,0,0
syracuse.rivals.com/,good,20,3,0,0,0,0
unohracers.com/sport/0/10.php,good,29,5,0,0,0,0
ronald-long.com/classes/,good,24,4,0,0,0,0
checkoutmycards.com/Players/Baseball/Lars_Anderson/438992,good,57,5,0,0,0,0
goodreads.com/book/show/223791.My_New_York_Diary,good,48,5,0,0,0,0
mylife.com/pascal-gauthier,good,26,3,0,0,0,0
185.129.148.19/php/upload.php,bad,29,6,1,0,0,0
anywhere.tennessee.edu/,good,23,3,0,0,0,0
en.wikipedia.org/wiki/Bank_of_Africa_(Uganda),good,45,6,0,0,0,0
bleacherreport.com/articles/901971-ariel-helwani-and-his-top-30-mma-interviews,good,78,11,0,0,1,0
imdb.com/title/tt0250687/,good,25,4,0,0,0,0
youtube.com/watch?v=qwWAaqILDQI,good,31,4,0,0,0,0
legacy.com/obituaries/bostonglobe/obituary.aspx?n=jean-a-picozzi-lapierre&pid=152395356&fhid=4541,good,97,14,0,0,0,0
dvdtalk.com/reviews/47887/man-his-music-the-collection/,good,55,9,0,0,0,0
morfoloji.com/bgs8ehpm,bad,22,2,0,0,0,0
89.238.181.101,bad,14,3,0,0,0,0
petit-poulet.de/bc/index.bd/intitle.bkldm5/log.htm,bad,50,9,0,0,0,0
alumniclass.com/skyline,good,23,2,0,0,0,0
tviv.org/Daniel_Boone/The_Renegade,good,34,3,0,0,0,0
pistonheads.co.uk/sales/list.asp?g=3&s=489&filter=&o=&pc=&min=&max=&txt=&px=&p=9&pagesize=15&xsl=list&y1=&y2=&d=0&dist=&nodays=0,good,128,39,0,0,0,0
84.22.164.104/images/office.exe,bad,31,6,1,0,0,0
youtube.com/watch?v=LE8l-8eDcdg,good,31,5,0,0,0,0
facebook.com/people/Anthony-Cornwall/1258731796,good,47,5,0,0,0,0
imagescroll.com/cgi-bin/Templates/bstr.php,bad,42,6,0,0,0,0
fgnuisrsjooqw.info/upload/_dispatch.php,bad,39,4,0,0,0,0
stokesgroup.com/agents/Tim-Stokes.asp,good,37,5,0,0,0,0
cleveland.indians.mlb.com/mlb/scoreboard/index.jsp?c_id=cle,good,59,9,0,0,0,0
buffalobills.contentquake.com/,good,30,3,0,0,0,0
allinhosting.co.uk/fonts/email/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad,252,46,0,0,0,0
encyclopedia.farlex.com/Saint-Barth%c3%a9lemy,good,45,6,0,0,1,0
spoke.com/info/cLfiyw/KempSmithDuncanHammond,good,44,4,0,0,0,0
yellowpages.ca/search/si/1/Maitre-Serge-Fernandez/Montreal,good,58,8,0,0,0,0
rock.about.com/od/reviews/fr/CrossingRubiconSounds.htm,good,54,7,0,0,1,0
almosthof.com/html/vada_pinson.html,good,35,4,0,0,0,0
abcdraw.biz/8fh34f3,bad,19,2,0,0,0,0
socalbirth.org/pathways/tworoads.htm,good,36,4,0,0,0,0
wthrockmorton.com/2011/05/31/david-barton-on-john-adams-the-holy-ghost-letter/,good,78,14,0,0,0,0
press.foxmovies.com/login.php,good,29,4,0,0,0,0
community.livejournal.com/kouhi_kurabu/53746.html,good,49,5,0,0,0,0
anarchyvapor.com/wp-content/plugins/doc/57e9d9d8613da193d30262cedca4971e/,bad,73,7,0,0,0,0
profiles.google.com/perraultp,good,29,3,0,0,0,0
adobeflashplaayer.com/download/,bad,31,3,0,0,0,0
archive.org/stream/cihm_03838/cihm_03838_djvu.txt,good,49,5,0,0,0,0
wintechvideo.com/,good,17,2,0,0,0,0
youtube.com/watch?v=R7-yBIbQoH4,good,31,5,0,0,0,0
heavy-r.com/video/107528/Soccerplayer_Jan_Lecjaks_Suffers_Bad_Arm_Break/,good,72,6,0,0,0,0
flixster.com/actor/corey-haim,good,29,4,0,0,0,0
www.yawropauyghur.top,bad,21,2,0,0,0,0
facebook.com/pages/Sneaker-Factory-Long-Branch/200716679955549,good,62,7,0,0,0,0
taketours.com/anaheim-ca/universal-studios-and-la-city-tour-187-283.html,good,72,12,0,0,0,0
chow.com/restaurants/3157/peppas-jerk-chicken,good,45,6,0,0,0,0
classicnet.ir/43ftybb8,bad,22,2,0,0,0,0
123people.co.uk/s/jason+holman,good,30,5,0,0,0,0
on-point.be/jce90dk9,bad,20,3,0,0,0,0
umontreal.ca/english/,good,21,3,0,0,0,0
auzonep.com.au/open-confirmonline/,bad,34,5,0,0,0,0
